F-score,feature,type
1.7934685828336943,Uniformity of Cell Size,Synthpop
1.5012585872421886,Uniformity of Cell Shape,Synthpop
0.9357603408007586,Marginal Adhesion,Synthpop
0.9245280754759033,Single Epithelial Cell Size,Synthpop
1.7978078386168046,Bare Nuclei,Synthpop
1.1430350001108878,Bland Chromatin,Synthpop
0.7817189622281425,Normal Nucleoli,Synthpop
0.19645396416610975,Mitoses,Synthpop
0.4222622998759283,Clump Thickness,Synthpop
1.7358576935511312,Uniformity of Cell Size,Synthpop
1.4858537173545425,Uniformity of Cell Shape,Synthpop
0.8892469097021384,Marginal Adhesion,Synthpop
0.9087889047607338,Single Epithelial Cell Size,Synthpop
1.6541343159840658,Bare Nuclei,Synthpop
0.9053019340918823,Bland Chromatin,Synthpop
0.7989951652187258,Normal Nucleoli,Synthpop
0.15601672177347933,Mitoses,Synthpop
0.34703721475006083,Clump Thickness,Synthpop
1.558781030490072,Uniformity of Cell Size,Synthpop
1.3058722303403838,Uniformity of Cell Shape,Synthpop
0.8009257045541979,Marginal Adhesion,Synthpop
0.9425889714695554,Single Epithelial Cell Size,Synthpop
1.8654270967001234,Bare Nuclei,Synthpop
0.9645681621090824,Bland Chromatin,Synthpop
0.7540628573550325,Normal Nucleoli,Synthpop
0.17307157251772842,Mitoses,Synthpop
0.4486591090405448,Clump Thickness,Synthpop
1.8977383485380208,Uniformity of Cell Size,Synthpop
1.6216402747144154,Uniformity of Cell Shape,Synthpop
0.9565186281474298,Marginal Adhesion,Synthpop
0.8611334670290259,Single Epithelial Cell Size,Synthpop
1.9989509141774848,Bare Nuclei,Synthpop
1.169992391051009,Bland Chromatin,Synthpop
0.7476633164942144,Normal Nucleoli,Synthpop
0.20214143650818384,Mitoses,Synthpop
0.4425608258630387,Clump Thickness,Synthpop
1.6975583715182192,Uniformity of Cell Size,Synthpop
1.5115682761635478,Uniformity of Cell Shape,Synthpop
0.8810532356233938,Marginal Adhesion,Synthpop
0.8450941704929108,Single Epithelial Cell Size,Synthpop
1.7501687522780052,Bare Nuclei,Synthpop
1.0754016983585577,Bland Chromatin,Synthpop
0.807784220978454,Normal Nucleoli,Synthpop
0.15437215285812134,Mitoses,Synthpop
0.39239572026561237,Clump Thickness,Synthpop
1.5196135886148194,Uniformity of Cell Size,Synthpop
1.2380205761262721,Uniformity of Cell Shape,Synthpop
0.8384021828595026,Marginal Adhesion,Synthpop
0.8320141424869282,Single Epithelial Cell Size,Synthpop
1.7719311541540443,Bare Nuclei,Synthpop
1.0177739205532612,Bland Chromatin,Synthpop
0.7098751123109339,Normal Nucleoli,Synthpop
0.16141594968175385,Mitoses,Synthpop
0.4247609792097739,Clump Thickness,Synthpop
1.7116861912440693,Uniformity of Cell Size,Synthpop
1.4778377158067746,Uniformity of Cell Shape,Synthpop
0.7538033612912558,Marginal Adhesion,Synthpop
0.8536755698812177,Single Epithelial Cell Size,Synthpop
1.7803908961453918,Bare Nuclei,Synthpop
1.2258650403200522,Bland Chromatin,Synthpop
0.8010409246404915,Normal Nucleoli,Synthpop
0.1693531729757645,Mitoses,Synthpop
0.42814409820985144,Clump Thickness,Synthpop
1.6315485386002766,Uniformity of Cell Size,Synthpop
1.532411746783851,Uniformity of Cell Shape,Synthpop
0.7884162934310642,Marginal Adhesion,Synthpop
0.8404963740821607,Single Epithelial Cell Size,Synthpop
1.7720520516364466,Bare Nuclei,Synthpop
1.065246891357351,Bland Chromatin,Synthpop
0.7000843011746843,Normal Nucleoli,Synthpop
0.16081217930118175,Mitoses,Synthpop
0.4821665317987241,Clump Thickness,Synthpop
1.7845401831071284,Uniformity of Cell Size,Synthpop
1.435702306586016,Uniformity of Cell Shape,Synthpop
0.8618379258135279,Marginal Adhesion,Synthpop
0.8948625550164598,Single Epithelial Cell Size,Synthpop
1.9583553274734058,Bare Nuclei,Synthpop
1.153789263629044,Bland Chromatin,Synthpop
0.8001798428618737,Normal Nucleoli,Synthpop
0.14785883129030067,Mitoses,Synthpop
0.4160295534767708,Clump Thickness,Synthpop
1.6981708699496851,Uniformity of Cell Size,Synthpop
1.5089891318037643,Uniformity of Cell Shape,Synthpop
0.8505980672735377,Marginal Adhesion,Synthpop
0.7841304698024717,Single Epithelial Cell Size,Synthpop
1.9760126512367553,Bare Nuclei,Synthpop
0.9965321978189993,Bland Chromatin,Synthpop
0.6933591138668279,Normal Nucleoli,Synthpop
0.15795738595102965,Mitoses,Synthpop
0.4102582659110823,Clump Thickness,Synthpop
1.7242999556469605,Uniformity of Cell Size,Synthpop
1.4493441573082406,Uniformity of Cell Shape,Synthpop
0.8407328108305695,Marginal Adhesion,Synthpop
0.8177988951623092,Single Epithelial Cell Size,Synthpop
2.0810612990152713,Bare Nuclei,Synthpop
0.9488507670352174,Bland Chromatin,Synthpop
0.7722803637368304,Normal Nucleoli,Synthpop
0.14050243951415137,Mitoses,Synthpop
0.41009884791649887,Clump Thickness,Synthpop
1.8581216016687563,Uniformity of Cell Size,Synthpop
1.5664528708991396,Uniformity of Cell Shape,Synthpop
0.8440246995196865,Marginal Adhesion,Synthpop
0.9180092981677204,Single Epithelial Cell Size,Synthpop
1.758994417128432,Bare Nuclei,Synthpop
1.2679564369274277,Bland Chromatin,Synthpop
0.7925595796129228,Normal Nucleoli,Synthpop
0.16449075541114225,Mitoses,Synthpop
0.4381066946065344,Clump Thickness,Synthpop
1.7108220001933465,Uniformity of Cell Size,Synthpop
1.4379831822007874,Uniformity of Cell Shape,Synthpop
0.7745828424342773,Marginal Adhesion,Synthpop
0.8250886130752354,Single Epithelial Cell Size,Synthpop
1.7186295620184289,Bare Nuclei,Synthpop
1.0669579333131398,Bland Chromatin,Synthpop
0.8124173187883458,Normal Nucleoli,Synthpop
0.17830676972478385,Mitoses,Synthpop
0.5444775807411407,Clump Thickness,Synthpop
1.8136222595340614,Uniformity of Cell Size,Synthpop
1.6156519728321326,Uniformity of Cell Shape,Synthpop
0.7998369083978195,Marginal Adhesion,Synthpop
0.8700457302960262,Single Epithelial Cell Size,Synthpop
1.5572662957203167,Bare Nuclei,Synthpop
0.9308964406594925,Bland Chromatin,Synthpop
0.7842721354839058,Normal Nucleoli,Synthpop
0.16658453491825148,Mitoses,Synthpop
0.49731306436269995,Clump Thickness,Synthpop
1.7455726375522347,Uniformity of Cell Size,Synthpop
1.495960310804687,Uniformity of Cell Shape,Synthpop
0.8247916161593813,Marginal Adhesion,Synthpop
0.8397191657710682,Single Epithelial Cell Size,Synthpop
2.0449749289254764,Bare Nuclei,Synthpop
1.1974124802155326,Bland Chromatin,Synthpop
0.8584976974342159,Normal Nucleoli,Synthpop
0.15743950429798786,Mitoses,Synthpop
0.40308848241088663,Clump Thickness,Synthpop
1.6010352866542688,Uniformity of Cell Size,Synthpop
1.428801713856361,Uniformity of Cell Shape,Synthpop
0.8161812348833835,Marginal Adhesion,Synthpop
0.7893506983191857,Single Epithelial Cell Size,Synthpop
1.6080001767247412,Bare Nuclei,Synthpop
0.9156082986846549,Bland Chromatin,Synthpop
0.6928613656756238,Normal Nucleoli,Synthpop
0.15754824905492532,Mitoses,Synthpop
0.48653785731035787,Clump Thickness,Synthpop
1.7253157173725173,Uniformity of Cell Size,Synthpop
1.408706737434408,Uniformity of Cell Shape,Synthpop
0.8760706767773374,Marginal Adhesion,Synthpop
0.8565604518450629,Single Epithelial Cell Size,Synthpop
1.706035917167926,Bare Nuclei,Synthpop
1.1527343918701227,Bland Chromatin,Synthpop
0.8126355424783974,Normal Nucleoli,Synthpop
0.16934039358004702,Mitoses,Synthpop
0.3743171329957407,Clump Thickness,Synthpop
1.4646119122717414,Uniformity of Cell Size,Synthpop
1.2648144716675445,Uniformity of Cell Shape,Synthpop
0.753678084904096,Marginal Adhesion,Synthpop
0.8231447263121199,Single Epithelial Cell Size,Synthpop
1.4212533463827008,Bare Nuclei,Synthpop
0.9309950644595383,Bland Chromatin,Synthpop
0.7251798984971367,Normal Nucleoli,Synthpop
0.12277505767674404,Mitoses,Synthpop
0.4655949789455028,Clump Thickness,Synthpop
1.6702566009863946,Uniformity of Cell Size,Synthpop
1.5182683994912949,Uniformity of Cell Shape,Synthpop
0.7744885511293979,Marginal Adhesion,Synthpop
0.9173187189051628,Single Epithelial Cell Size,Synthpop
1.823026678490505,Bare Nuclei,Synthpop
1.000643378985695,Bland Chromatin,Synthpop
0.7959740406264418,Normal Nucleoli,Synthpop
0.15887550167538078,Mitoses,Synthpop
0.3608416049929107,Clump Thickness,Synthpop
1.5014844607421076,Uniformity of Cell Size,Synthpop
1.2762568041990792,Uniformity of Cell Shape,Synthpop
0.7930244139161199,Marginal Adhesion,Synthpop
0.8206579348428092,Single Epithelial Cell Size,Synthpop
1.6443236600008897,Bare Nuclei,Synthpop
1.1300715913311858,Bland Chromatin,Synthpop
0.7115104896052362,Normal Nucleoli,Synthpop
0.1591134153299992,Mitoses,Synthpop
0.41426051269542535,Clump Thickness,Synthpop
1.6669759890787703,Uniformity of Cell Size,Synthpop
1.4539042334011465,Uniformity of Cell Shape,Synthpop
0.8663362917004638,Marginal Adhesion,Synthpop
0.871968310898741,Single Epithelial Cell Size,Synthpop
1.6043278352624633,Bare Nuclei,Synthpop
1.064270156565562,Bland Chromatin,Synthpop
0.7795144494620839,Normal Nucleoli,Synthpop
0.1600665131696437,Mitoses,Synthpop
0.44207632673274466,Clump Thickness,Synthpop
1.794926193153503,Uniformity of Cell Size,Synthpop
1.419053859161612,Uniformity of Cell Shape,Synthpop
0.8954789554855594,Marginal Adhesion,Synthpop
0.9246056148977808,Single Epithelial Cell Size,Synthpop
1.70948443735275,Bare Nuclei,Synthpop
1.0794849282369523,Bland Chromatin,Synthpop
0.7830214934285783,Normal Nucleoli,Synthpop
0.1655581799131716,Mitoses,Synthpop
0.4417379393750672,Clump Thickness,Synthpop
1.8226861254447888,Uniformity of Cell Size,Synthpop
1.5624479507714162,Uniformity of Cell Shape,Synthpop
0.8878257532639326,Marginal Adhesion,Synthpop
0.9792379255444197,Single Epithelial Cell Size,Synthpop
2.0099005913483015,Bare Nuclei,Synthpop
1.1502249611706639,Bland Chromatin,Synthpop
0.8352206752860504,Normal Nucleoli,Synthpop
0.1821242902979648,Mitoses,Synthpop
0.4012102705033072,Clump Thickness,Synthpop
1.8002216687308275,Uniformity of Cell Size,Synthpop
1.4043742406714028,Uniformity of Cell Shape,Synthpop
0.9548898146861647,Marginal Adhesion,Synthpop
0.8621424609810475,Single Epithelial Cell Size,Synthpop
1.7270319170710626,Bare Nuclei,Synthpop
1.1647650385874393,Bland Chromatin,Synthpop
0.7344754679854327,Normal Nucleoli,Synthpop
0.1855277789034956,Mitoses,Synthpop
0.500697741656371,Clump Thickness,Synthpop
1.9190229585707228,Uniformity of Cell Size,Synthpop
1.6407099795092024,Uniformity of Cell Shape,Synthpop
0.9043614279901199,Marginal Adhesion,Synthpop
0.9633078766061784,Single Epithelial Cell Size,Synthpop
2.069535860739129,Bare Nuclei,Synthpop
1.1885815038730787,Bland Chromatin,Synthpop
0.886980693774335,Normal Nucleoli,Synthpop
0.18660721816034012,Mitoses,Synthpop
0.4551948345862682,Clump Thickness,Synthpop
1.6071482550999243,Uniformity of Cell Size,Synthpop
1.4131426942814198,Uniformity of Cell Shape,Synthpop
0.7514132151174208,Marginal Adhesion,Synthpop
0.8042328865176163,Single Epithelial Cell Size,Synthpop
1.69561021721839,Bare Nuclei,Synthpop
0.9237896804006642,Bland Chromatin,Synthpop
0.7751957769215833,Normal Nucleoli,Synthpop
0.18659065716072432,Mitoses,Synthpop
0.43483980891627544,Clump Thickness,Synthpop
1.6381561681895151,Uniformity of Cell Size,Synthpop
1.4858775405024038,Uniformity of Cell Shape,Synthpop
0.81545063946093,Marginal Adhesion,Synthpop
0.8394857733087789,Single Epithelial Cell Size,Synthpop
1.9836627531509166,Bare Nuclei,Synthpop
0.9677697534656221,Bland Chromatin,Synthpop
0.7985533907670463,Normal Nucleoli,Synthpop
0.16929544880712216,Mitoses,Synthpop
0.41663794921838454,Clump Thickness,Synthpop
1.756068133018558,Uniformity of Cell Size,Synthpop
1.4186145201354718,Uniformity of Cell Shape,Synthpop
0.7864844416076451,Marginal Adhesion,Synthpop
0.873359086940673,Single Epithelial Cell Size,Synthpop
2.030145956321737,Bare Nuclei,Synthpop
1.0149233029250948,Bland Chromatin,Synthpop
0.7985096599320782,Normal Nucleoli,Synthpop
0.18557834632823716,Mitoses,Synthpop
0.4352443049821304,Clump Thickness,Synthpop
1.697141271880903,Uniformity of Cell Size,Synthpop
1.4212769815483906,Uniformity of Cell Shape,Synthpop
0.7698409507298312,Marginal Adhesion,Synthpop
0.8560291615297712,Single Epithelial Cell Size,Synthpop
1.761783741685645,Bare Nuclei,Synthpop
1.0279006882922717,Bland Chromatin,Synthpop
0.6894609201715431,Normal Nucleoli,Synthpop
0.1546132196063207,Mitoses,Synthpop
0.5278748968571128,Clump Thickness,Synthpop
1.7375229899961895,Uniformity of Cell Size,Synthpop
1.4475008241009704,Uniformity of Cell Shape,Synthpop
0.789344587710108,Marginal Adhesion,Synthpop
0.881998329873154,Single Epithelial Cell Size,Synthpop
1.9385608108859815,Bare Nuclei,Synthpop
1.116310393625689,Bland Chromatin,Synthpop
0.7107400234966125,Normal Nucleoli,Synthpop
0.16547991183694521,Mitoses,Synthpop
0.4283765075434681,Clump Thickness,Synthpop
1.5865484133346677,Uniformity of Cell Size,Synthpop
1.38174698457969,Uniformity of Cell Shape,Synthpop
0.7750380347156547,Marginal Adhesion,Synthpop
0.8317132067201403,Single Epithelial Cell Size,Synthpop
1.5122563010210912,Bare Nuclei,Synthpop
1.1017419405825246,Bland Chromatin,Synthpop
0.7686836874191662,Normal Nucleoli,Synthpop
0.13749627483921892,Mitoses,Synthpop
0.44861693187609897,Clump Thickness,Synthpop
1.7408211133867466,Uniformity of Cell Size,Synthpop
1.53970423945846,Uniformity of Cell Shape,Synthpop
0.7957089926109409,Marginal Adhesion,Synthpop
0.9199921589093897,Single Epithelial Cell Size,Synthpop
1.719966818423927,Bare Nuclei,Synthpop
1.0580316371232306,Bland Chromatin,Synthpop
0.7626103303772777,Normal Nucleoli,Synthpop
0.1904381429524792,Mitoses,Synthpop
0.43607853318052925,Clump Thickness,Synthpop
1.7390299348503413,Uniformity of Cell Size,Synthpop
1.4529127741546448,Uniformity of Cell Shape,Synthpop
0.8862858945324322,Marginal Adhesion,Synthpop
0.8423147343786286,Single Epithelial Cell Size,Synthpop
1.7056827423930212,Bare Nuclei,Synthpop
1.0620978524346092,Bland Chromatin,Synthpop
0.7163618677752885,Normal Nucleoli,Synthpop
0.1544616741068752,Mitoses,Synthpop
0.4244916263554354,Clump Thickness,Synthpop
1.6325730907276783,Uniformity of Cell Size,Synthpop
1.3217411303281943,Uniformity of Cell Shape,Synthpop
0.7594146780753079,Marginal Adhesion,Synthpop
0.8712058627968772,Single Epithelial Cell Size,Synthpop
1.8779873386004555,Bare Nuclei,Synthpop
1.0658506013315034,Bland Chromatin,Synthpop
0.7651426549807099,Normal Nucleoli,Synthpop
0.1854397599948861,Mitoses,Synthpop
0.41751730288837163,Clump Thickness,Synthpop
1.7447429976935658,Uniformity of Cell Size,Synthpop
1.581863557366958,Uniformity of Cell Shape,Synthpop
0.9422938819214204,Marginal Adhesion,Synthpop
0.9642701314510407,Single Epithelial Cell Size,Synthpop
1.9468077296545274,Bare Nuclei,Synthpop
1.0393295610003528,Bland Chromatin,Synthpop
0.8145446728698065,Normal Nucleoli,Synthpop
0.16150578456488204,Mitoses,Synthpop
0.4375591613602367,Clump Thickness,Synthpop
1.9504339818153067,Uniformity of Cell Size,Synthpop
1.4891722153249285,Uniformity of Cell Shape,Synthpop
0.8514678873609947,Marginal Adhesion,Synthpop
0.9703553915020424,Single Epithelial Cell Size,Synthpop
1.8156200965142717,Bare Nuclei,Synthpop
1.1442471402464545,Bland Chromatin,Synthpop
0.7960733863167062,Normal Nucleoli,Synthpop
0.18544116982762496,Mitoses,Synthpop
0.48777218172249415,Clump Thickness,Synthpop
1.821082177725873,Uniformity of Cell Size,Synthpop
1.4670688693518,Uniformity of Cell Shape,Synthpop
0.8887878729827299,Marginal Adhesion,Synthpop
0.9378549396572001,Single Epithelial Cell Size,Synthpop
2.162671514745672,Bare Nuclei,Synthpop
1.0086731489929834,Bland Chromatin,Synthpop
0.9478654063396968,Normal Nucleoli,Synthpop
0.14558503424497377,Mitoses,Synthpop
0.444063096194509,Clump Thickness,Synthpop
1.6198779176975793,Uniformity of Cell Size,Synthpop
1.3985099980099336,Uniformity of Cell Shape,Synthpop
0.8579152778246492,Marginal Adhesion,Synthpop
0.7967987221761144,Single Epithelial Cell Size,Synthpop
1.9137818699865654,Bare Nuclei,Synthpop
1.0811168128780932,Bland Chromatin,Synthpop
0.6908532485001986,Normal Nucleoli,Synthpop
0.14268391044375198,Mitoses,Synthpop
0.43679730310663956,Clump Thickness,Synthpop
1.7443400596909813,Uniformity of Cell Size,Synthpop
1.4653561405095246,Uniformity of Cell Shape,Synthpop
0.8242402128901377,Marginal Adhesion,Synthpop
0.8753834893729514,Single Epithelial Cell Size,Synthpop
1.7341631787828793,Bare Nuclei,Synthpop
0.9407118153525776,Bland Chromatin,Synthpop
0.816989332709743,Normal Nucleoli,Synthpop
0.16762884224392435,Mitoses,Synthpop
0.4792754428218898,Clump Thickness,Synthpop
1.7148752835886643,Uniformity of Cell Size,Synthpop
1.407135965062664,Uniformity of Cell Shape,Synthpop
0.7809756690292312,Marginal Adhesion,Synthpop
0.8904143010351797,Single Epithelial Cell Size,Synthpop
1.583864926284533,Bare Nuclei,Synthpop
1.1042502010725006,Bland Chromatin,Synthpop
0.8936062810610543,Normal Nucleoli,Synthpop
0.18941195294586638,Mitoses,Synthpop
0.4279840131962089,Clump Thickness,Synthpop
1.7258785062974964,Uniformity of Cell Size,Synthpop
1.4461821001554938,Uniformity of Cell Shape,Synthpop
0.7860173704662643,Marginal Adhesion,Synthpop
0.8803574336636983,Single Epithelial Cell Size,Synthpop
1.87291477450515,Bare Nuclei,Synthpop
1.015883247652019,Bland Chromatin,Synthpop
0.7457519524652715,Normal Nucleoli,Synthpop
0.2039210809507055,Mitoses,Synthpop
0.385775916580598,Clump Thickness,Synthpop
1.7027302382491647,Uniformity of Cell Size,Synthpop
1.5923988157068671,Uniformity of Cell Shape,Synthpop
0.830851417141559,Marginal Adhesion,Synthpop
0.8536717629986094,Single Epithelial Cell Size,Synthpop
1.8881417812039236,Bare Nuclei,Synthpop
1.0744984667263966,Bland Chromatin,Synthpop
0.8563483853688839,Normal Nucleoli,Synthpop
0.1712547469441638,Mitoses,Synthpop
0.5120070999677045,Clump Thickness,Synthpop
1.7397756720370117,Uniformity of Cell Size,Synthpop
1.5035895296298505,Uniformity of Cell Shape,Synthpop
0.9371788549922333,Marginal Adhesion,Synthpop
0.8902522860910292,Single Epithelial Cell Size,Synthpop
2.106168899032863,Bare Nuclei,Synthpop
1.0317914821316,Bland Chromatin,Synthpop
0.8751289323085125,Normal Nucleoli,Synthpop
0.20155938092472261,Mitoses,Synthpop
0.4040699872188503,Clump Thickness,Synthpop
1.720738106811044,Uniformity of Cell Size,Synthpop
1.4356401545423638,Uniformity of Cell Shape,Synthpop
0.8585800236566459,Marginal Adhesion,Synthpop
0.9754994152773971,Single Epithelial Cell Size,Synthpop
1.9483409147314354,Bare Nuclei,Synthpop
1.1157169162437826,Bland Chromatin,Synthpop
0.8316710270973585,Normal Nucleoli,Synthpop
0.21018440011053469,Mitoses,Synthpop
0.44868943643575365,Clump Thickness,Synthpop
1.7342850195161905,Uniformity of Cell Size,Synthpop
1.5174354767986031,Uniformity of Cell Shape,Synthpop
0.7992453850715755,Marginal Adhesion,Synthpop
0.9199222821498703,Single Epithelial Cell Size,Synthpop
1.6679161463452625,Bare Nuclei,Synthpop
1.0087505506004397,Bland Chromatin,Synthpop
0.8375871846088432,Normal Nucleoli,Synthpop
0.19256998690273042,Mitoses,Synthpop
0.41354148407892083,Clump Thickness,Synthpop
1.5361275276592234,Uniformity of Cell Size,Synthpop
1.2852676560822038,Uniformity of Cell Shape,Synthpop
0.8001558013060476,Marginal Adhesion,Synthpop
0.8102080141861833,Single Epithelial Cell Size,Synthpop
1.8433961241356127,Bare Nuclei,Synthpop
0.9781960558669202,Bland Chromatin,Synthpop
0.750509784769948,Normal Nucleoli,Synthpop
0.194649165666152,Mitoses,Synthpop
0.48735053494543323,Clump Thickness,Synthpop
1.9341743662820339,Uniformity of Cell Size,Synthpop
1.552843698407002,Uniformity of Cell Shape,Synthpop
0.9135465951285717,Marginal Adhesion,Synthpop
0.8922881718855715,Single Epithelial Cell Size,Synthpop
1.9516254472882038,Bare Nuclei,Synthpop
1.1433574733733909,Bland Chromatin,Synthpop
0.8287139679577411,Normal Nucleoli,Synthpop
0.16290778195560407,Mitoses,Synthpop
0.4346464345760597,Clump Thickness,Synthpop
1.8151160360781318,Uniformity of Cell Size,Synthpop
1.5364150213838332,Uniformity of Cell Shape,Synthpop
1.0280307040883556,Marginal Adhesion,Synthpop
0.8741339056711622,Single Epithelial Cell Size,Synthpop
1.7559568531817555,Bare Nuclei,Synthpop
0.9498224934366138,Bland Chromatin,Synthpop
0.8072704093041574,Normal Nucleoli,Synthpop
0.15685826798421923,Mitoses,Synthpop
0.5008830880401107,Clump Thickness,Synthpop
2.287295008133261,Uniformity of Cell Size,Synthpop
1.6942305949825065,Uniformity of Cell Shape,Synthpop
0.9386378894406983,Marginal Adhesion,Synthpop
1.03317041856805,Single Epithelial Cell Size,Synthpop
1.942362838079859,Bare Nuclei,Synthpop
1.2326270830681993,Bland Chromatin,Synthpop
0.9469414543310555,Normal Nucleoli,Synthpop
0.2077837314366802,Mitoses,Synthpop
0.4198733998452232,Clump Thickness,Synthpop
1.8125924434832907,Uniformity of Cell Size,Synthpop
1.6032984428825268,Uniformity of Cell Shape,Synthpop
0.7902277023939269,Marginal Adhesion,Synthpop
0.9445764762697341,Single Epithelial Cell Size,Synthpop
1.8480786738259734,Bare Nuclei,Synthpop
1.0536139121775474,Bland Chromatin,Synthpop
0.800193690377085,Normal Nucleoli,Synthpop
0.1457606224502802,Mitoses,Synthpop
0.39980500397837665,Clump Thickness,Synthpop
1.9066955676120174,Uniformity of Cell Size,Synthpop
1.4253814597152916,Uniformity of Cell Shape,Synthpop
0.8084283344119609,Marginal Adhesion,Synthpop
0.9148462182423368,Single Epithelial Cell Size,Synthpop
1.999080913000172,Bare Nuclei,Synthpop
1.0289403443336393,Bland Chromatin,Synthpop
0.799404112197242,Normal Nucleoli,Synthpop
0.19818940991516526,Mitoses,Synthpop
0.4325342703335003,Clump Thickness,Synthpop
1.5906488445279143,Uniformity of Cell Size,Synthpop
1.3460670855662642,Uniformity of Cell Shape,Synthpop
0.9173173695841343,Marginal Adhesion,Synthpop
0.7951004648132968,Single Epithelial Cell Size,Synthpop
1.9032705265985843,Bare Nuclei,Synthpop
1.0529667276624202,Bland Chromatin,Synthpop
0.8020281372880539,Normal Nucleoli,Synthpop
0.16174331988359117,Mitoses,Synthpop
0.38006525666266916,Clump Thickness,Synthpop
1.659807452132874,Uniformity of Cell Size,Synthpop
1.4232667436581063,Uniformity of Cell Shape,Synthpop
0.7230018194436284,Marginal Adhesion,Synthpop
0.864006256847687,Single Epithelial Cell Size,Synthpop
1.6400162447744269,Bare Nuclei,Synthpop
1.0356519418590981,Bland Chromatin,Synthpop
0.7541264222927001,Normal Nucleoli,Synthpop
0.1833728006675842,Mitoses,Synthpop
0.48528787885434166,Clump Thickness,Synthpop
1.7194315632042982,Uniformity of Cell Size,Synthpop
1.4161982210742396,Uniformity of Cell Shape,Synthpop
0.853330973225215,Marginal Adhesion,Synthpop
0.8830211793351788,Single Epithelial Cell Size,Synthpop
1.905896863804281,Bare Nuclei,Synthpop
1.0180622715187988,Bland Chromatin,Synthpop
0.830532815923202,Normal Nucleoli,Synthpop
0.15611136597230435,Mitoses,Synthpop
0.3672624600685759,Clump Thickness,Synthpop
1.671741175601487,Uniformity of Cell Size,Synthpop
1.4206448197922694,Uniformity of Cell Shape,Synthpop
0.7946195875141868,Marginal Adhesion,Synthpop
0.8228907934238235,Single Epithelial Cell Size,Synthpop
1.49953022521439,Bare Nuclei,Synthpop
0.9818935010387199,Bland Chromatin,Synthpop
0.8564288339897003,Normal Nucleoli,Synthpop
0.157710961695094,Mitoses,Synthpop
0.4317419720253212,Clump Thickness,Synthpop
1.7832280406404886,Uniformity of Cell Size,Synthpop
1.4487138027830713,Uniformity of Cell Shape,Synthpop
0.8153741309909535,Marginal Adhesion,Synthpop
0.9219275458552317,Single Epithelial Cell Size,Synthpop
2.0557051031686835,Bare Nuclei,Synthpop
1.1296679154319667,Bland Chromatin,Synthpop
0.8194468276318332,Normal Nucleoli,Synthpop
0.17199037536490253,Mitoses,Synthpop
0.4719825537428235,Clump Thickness,Synthpop
1.870492999396467,Uniformity of Cell Size,Synthpop
1.5651812610768427,Uniformity of Cell Shape,Synthpop
0.9018396915793518,Marginal Adhesion,Synthpop
0.9643472900201459,Single Epithelial Cell Size,Synthpop
2.1253018092390996,Bare Nuclei,Synthpop
1.0204130420013127,Bland Chromatin,Synthpop
0.8486390200824941,Normal Nucleoli,Synthpop
0.1802134817093609,Mitoses,Synthpop
0.4237228372738788,Clump Thickness,Synthpop
1.6434325718670675,Uniformity of Cell Size,Synthpop
1.3990083681666292,Uniformity of Cell Shape,Synthpop
0.7702091265577756,Marginal Adhesion,Synthpop
0.8480842287396162,Single Epithelial Cell Size,Synthpop
1.6812019135494045,Bare Nuclei,Synthpop
0.9912416212126787,Bland Chromatin,Synthpop
0.9008266994720282,Normal Nucleoli,Synthpop
0.17011642913764047,Mitoses,Synthpop
0.3784970204474541,Clump Thickness,Synthpop
1.6654471904282675,Uniformity of Cell Size,Synthpop
1.463558927574164,Uniformity of Cell Shape,Synthpop
0.7986260899736403,Marginal Adhesion,Synthpop
0.920553072270917,Single Epithelial Cell Size,Synthpop
1.5885823695328536,Bare Nuclei,Synthpop
1.007289041105908,Bland Chromatin,Synthpop
0.7769851574964465,Normal Nucleoli,Synthpop
0.16789751961097005,Mitoses,Synthpop
0.47415366656697944,Clump Thickness,Synthpop
1.5880581354013696,Uniformity of Cell Size,Synthpop
1.4139975819687463,Uniformity of Cell Shape,Synthpop
0.830980492574536,Marginal Adhesion,Synthpop
0.8688418363199678,Single Epithelial Cell Size,Synthpop
1.9335141645059208,Bare Nuclei,Synthpop
1.0365264627940598,Bland Chromatin,Synthpop
0.8141033526266298,Normal Nucleoli,Synthpop
0.16443138590478718,Mitoses,Synthpop
0.37279399975213745,Clump Thickness,Synthpop
1.5658874084408012,Uniformity of Cell Size,Synthpop
1.4653883624992214,Uniformity of Cell Shape,Synthpop
0.8149278668831244,Marginal Adhesion,Synthpop
0.7984250521956616,Single Epithelial Cell Size,Synthpop
1.8103082728491875,Bare Nuclei,Synthpop
1.0639541390305196,Bland Chromatin,Synthpop
0.7672066855666622,Normal Nucleoli,Synthpop
0.19189563215701008,Mitoses,Synthpop
0.4980204374622956,Clump Thickness,Synthpop
1.7138534598273503,Uniformity of Cell Size,Synthpop
1.4505835724823808,Uniformity of Cell Shape,Synthpop
0.873099343908529,Marginal Adhesion,Synthpop
0.8457149548051413,Single Epithelial Cell Size,Synthpop
1.657604986402954,Bare Nuclei,Synthpop
1.1083710287146071,Bland Chromatin,Synthpop
0.8004857756669335,Normal Nucleoli,Synthpop
0.1739072754766963,Mitoses,Synthpop
0.3914615881545415,Clump Thickness,Synthpop
1.740969114515225,Uniformity of Cell Size,Synthpop
1.5896000875070366,Uniformity of Cell Shape,Synthpop
0.8825722668312501,Marginal Adhesion,Synthpop
1.0363449733802368,Single Epithelial Cell Size,Synthpop
