,F-score,feature,type
1633,0.9297498815613846,Single Epithelial Cell Size,CTGAN
1634,3.87670793256328,Bare Nuclei,CTGAN
1635,0.6740024800385674,Bland Chromatin,CTGAN
1636,0.8800301994375984,Normal Nucleoli,CTGAN
1637,0.0488253740958589,Mitoses,CTGAN
1638,1.1730646984447555,Clump Thickness,Original
1639,2.0280459594024234,Uniformity of Cell Size,Original
1640,2.0351282435998166,Uniformity of Cell Shape,Original
1641,1.0708103644523228,Marginal Adhesion,Original
1642,0.8404617069543148,Single Epithelial Cell Size,Original
1643,1.8888856184751062,Bare Nuclei,Original
1644,1.4208029965581512,Bland Chromatin,Original
1645,1.0009352571154568,Normal Nucleoli,Original
1646,0.16855874490935513,Mitoses,Original
1647,2.3052490609519487,Clump Thickness,CTGAN
1648,1.4704704774796302,Uniformity of Cell Size,CTGAN
1649,1.2566772683023106,Uniformity of Cell Shape,CTGAN
1650,0.5395161136426747,Marginal Adhesion,CTGAN
1651,0.9525532749853461,Single Epithelial Cell Size,CTGAN
1652,3.461506796364869,Bare Nuclei,CTGAN
1653,0.6865532474221079,Bland Chromatin,CTGAN
1654,0.8376963498108172,Normal Nucleoli,CTGAN
1655,0.05876975675360487,Mitoses,CTGAN
1656,1.0554264564734974,Clump Thickness,Original
1657,1.7093109480812583,Uniformity of Cell Size,Original
1658,1.764737067612695,Uniformity of Cell Shape,Original
1659,0.8485786167928395,Marginal Adhesion,Original
1660,0.8490162298754428,Single Epithelial Cell Size,Original
1661,1.891811761429506,Bare Nuclei,Original
1662,1.2855276471350756,Bland Chromatin,Original
1663,0.9241314976555302,Normal Nucleoli,Original
1664,0.1423658190155022,Mitoses,Original
1665,2.730531716367877,Clump Thickness,CTGAN
1666,1.5572027306078868,Uniformity of Cell Size,CTGAN
1667,1.2014242611732382,Uniformity of Cell Shape,CTGAN
1668,0.5440835298098776,Marginal Adhesion,CTGAN
1669,0.9191664124964711,Single Epithelial Cell Size,CTGAN
1670,4.447152884239895,Bare Nuclei,CTGAN
1671,0.6890579708248937,Bland Chromatin,CTGAN
1672,0.9347239549208582,Normal Nucleoli,CTGAN
1673,0.054164496584432696,Mitoses,CTGAN
1674,1.0245345165707374,Clump Thickness,Original
1675,1.934293108489099,Uniformity of Cell Size,Original
1676,1.758637729203042,Uniformity of Cell Shape,Original
1677,0.952164796492745,Marginal Adhesion,Original
1678,0.795678441822642,Single Epithelial Cell Size,Original
1679,1.7774911721669966,Bare Nuclei,Original
1680,1.35883587961614,Bland Chromatin,Original
1681,0.9721019395933631,Normal Nucleoli,Original
1682,0.1858500223064813,Mitoses,Original
1683,2.2981864836038057,Clump Thickness,CTGAN
1684,1.4319463295751214,Uniformity of Cell Size,CTGAN
1685,1.2452472977159068,Uniformity of Cell Shape,CTGAN
1686,0.4924535770681639,Marginal Adhesion,CTGAN
1687,0.9007413232548676,Single Epithelial Cell Size,CTGAN
1688,3.922257709297196,Bare Nuclei,CTGAN
1689,0.7173616968318905,Bland Chromatin,CTGAN
1690,0.8121169332590458,Normal Nucleoli,CTGAN
1691,0.06358211071398592,Mitoses,CTGAN
1692,1.1666070302790765,Clump Thickness,Original
1693,1.9671427767805596,Uniformity of Cell Size,Original
1694,2.1804156508777712,Uniformity of Cell Shape,Original
1695,0.8865188114758378,Marginal Adhesion,Original
1696,0.8676531850053573,Single Epithelial Cell Size,Original
1697,1.9216333817078617,Bare Nuclei,Original
1698,1.2735623028104817,Bland Chromatin,Original
1699,1.104729322050049,Normal Nucleoli,Original
1700,0.19087080698366798,Mitoses,Original
1701,2.3169118148960077,Clump Thickness,CTGAN
1702,1.3590580648635533,Uniformity of Cell Size,CTGAN
1703,1.209852791968055,Uniformity of Cell Shape,CTGAN
1704,0.5585376793234001,Marginal Adhesion,CTGAN
1705,0.9422697915776947,Single Epithelial Cell Size,CTGAN
1706,3.1106021185433863,Bare Nuclei,CTGAN
1707,0.6474925876875848,Bland Chromatin,CTGAN
1708,0.8107929655003236,Normal Nucleoli,CTGAN
1709,0.0549670633846948,Mitoses,CTGAN
1710,1.1686777744451076,Clump Thickness,Original
1711,1.9431372846754031,Uniformity of Cell Size,Original
1712,2.0315849723060797,Uniformity of Cell Shape,Original
1713,1.0652200998190535,Marginal Adhesion,Original
1714,0.7554321876486617,Single Epithelial Cell Size,Original
1715,2.2278164088859667,Bare Nuclei,Original
1716,1.5842246015614139,Bland Chromatin,Original
1717,1.0141283223747368,Normal Nucleoli,Original
1718,0.16554383342320525,Mitoses,Original
1719,2.476398499626084,Clump Thickness,CTGAN
1720,1.419712918520552,Uniformity of Cell Size,CTGAN
1721,1.1487594120805633,Uniformity of Cell Shape,CTGAN
1722,0.5630051631266466,Marginal Adhesion,CTGAN
1723,0.9212288780631938,Single Epithelial Cell Size,CTGAN
1724,3.543628722638798,Bare Nuclei,CTGAN
1725,0.6720510326185629,Bland Chromatin,CTGAN
1726,0.8034235283570474,Normal Nucleoli,CTGAN
1727,0.0461778735204189,Mitoses,CTGAN
1728,0.9541161951892311,Clump Thickness,Original
1729,1.8797484181001174,Uniformity of Cell Size,Original
1730,1.8810026255659806,Uniformity of Cell Shape,Original
1731,0.8719829071041928,Marginal Adhesion,Original
1732,0.8805672772006343,Single Epithelial Cell Size,Original
1733,2.02458642483947,Bare Nuclei,Original
1734,1.288364570363829,Bland Chromatin,Original
1735,0.8274255283112387,Normal Nucleoli,Original
1736,0.16678821583339046,Mitoses,Original
1737,2.4170143529916133,Clump Thickness,CTGAN
1738,1.3992072612510866,Uniformity of Cell Size,CTGAN
1739,1.241845060327519,Uniformity of Cell Shape,CTGAN
1740,0.6405375834618768,Marginal Adhesion,CTGAN
1741,0.8466565317625502,Single Epithelial Cell Size,CTGAN
1742,3.7172435289599464,Bare Nuclei,CTGAN
1743,0.7203677256755862,Bland Chromatin,CTGAN
1744,0.9133783583964411,Normal Nucleoli,CTGAN
1745,0.06012538065844827,Mitoses,CTGAN
1746,1.0906900736031127,Clump Thickness,Original
1747,1.8706031597579145,Uniformity of Cell Size,Original
1748,1.8285417879564898,Uniformity of Cell Shape,Original
1749,0.8113207712738808,Marginal Adhesion,Original
1750,0.8498015968467131,Single Epithelial Cell Size,Original
1751,1.9912193731559997,Bare Nuclei,Original
1752,1.298778774815094,Bland Chromatin,Original
1753,0.9355779721519772,Normal Nucleoli,Original
1754,0.18855778021104758,Mitoses,Original
1755,2.622463922882829,Clump Thickness,CTGAN
1756,1.2949073032315672,Uniformity of Cell Size,CTGAN
1757,1.2564531571288426,Uniformity of Cell Shape,CTGAN
1758,0.5743687971498923,Marginal Adhesion,CTGAN
1759,0.898788923966169,Single Epithelial Cell Size,CTGAN
1760,3.611714444977113,Bare Nuclei,CTGAN
1761,0.6875879228230526,Bland Chromatin,CTGAN
1762,0.8940911484231115,Normal Nucleoli,CTGAN
1763,0.05123083204676925,Mitoses,CTGAN
1764,1.012944585101256,Clump Thickness,Original
1765,1.8365351041648383,Uniformity of Cell Size,Original
1766,1.9544656370495188,Uniformity of Cell Shape,Original
1767,0.9402472642500219,Marginal Adhesion,Original
1768,0.8471304955319423,Single Epithelial Cell Size,Original
1769,1.8657971156953683,Bare Nuclei,Original
1770,1.4226239176457276,Bland Chromatin,Original
1771,1.0241559560200852,Normal Nucleoli,Original
1772,0.19023399661386833,Mitoses,Original
1773,2.5642230127809658,Clump Thickness,CTGAN
1774,1.5888808284719136,Uniformity of Cell Size,CTGAN
1775,1.46583953061867,Uniformity of Cell Shape,CTGAN
1776,0.5582396892546434,Marginal Adhesion,CTGAN
1777,0.8724051670720137,Single Epithelial Cell Size,CTGAN
1778,3.243175629253838,Bare Nuclei,CTGAN
1779,0.7182570098337212,Bland Chromatin,CTGAN
1780,0.8483304946675563,Normal Nucleoli,CTGAN
1781,0.06531221889611273,Mitoses,CTGAN
1782,1.110858817406503,Clump Thickness,Original
1783,1.7611139044930786,Uniformity of Cell Size,Original
1784,1.8272074421904894,Uniformity of Cell Shape,Original
1785,0.8859237583393722,Marginal Adhesion,Original
1786,0.7867816351577934,Single Epithelial Cell Size,Original
1787,1.8963056173809565,Bare Nuclei,Original
1788,1.2697777025920516,Bland Chromatin,Original
1789,0.9066830821403536,Normal Nucleoli,Original
1790,0.1931039674182034,Mitoses,Original
1791,3.0547411749794366,Clump Thickness,CTGAN
1792,1.4587198943400974,Uniformity of Cell Size,CTGAN
1793,1.2645777320057356,Uniformity of Cell Shape,CTGAN
1794,0.5194790417220693,Marginal Adhesion,CTGAN
1795,0.9093520018210577,Single Epithelial Cell Size,CTGAN
1796,3.432266979102706,Bare Nuclei,CTGAN
1797,0.6985210356567945,Bland Chromatin,CTGAN
1798,0.8851773757335841,Normal Nucleoli,CTGAN
1799,0.051522978981806564,Mitoses,CTGAN
